@RELATION X

@attribute phantom NUMERIC
@attribute refer NUMERIC
@attribute ghost NUMERIC
@attribute traditional NUMERIC
@attribute belief NUMERIC
@attribute physical NUMERIC
@attribute manifestation NUMERIC
@attribute soul NUMERIC
@attribute spirit NUMERIC
@attribute deceased NUMERIC
@attribute person NUMERIC
@attribute illusion NUMERIC
@attribute distortion NUMERIC
@attribute senses NUMERIC
@attribute contents NUMERIC
@attribute 1 NUMERIC
@attribute film NUMERIC
@attribute 2 NUMERIC
@attribute music NUMERIC
@attribute albums NUMERIC
@attribute songs NUMERIC
@attribute 3 NUMERIC
@attribute literature NUMERIC
@attribute 4 NUMERIC
@attribute gaming NUMERIC
@attribute 5 NUMERIC
@attribute medical NUMERIC
@attribute 6 NUMERIC
@attribute military NUMERIC
@attribute 7 NUMERIC
@attribute sports NUMERIC
@attribute 8 NUMERIC
@attribute television NUMERIC
@attribute 9 NUMERIC
@attribute uses NUMERIC
@attribute 10 NUMERIC
@attribute see NUMERIC
@attribute wikipedia NUMERIC
@attribute free NUMERIC
@attribute encyclopedia NUMERIC
@attribute american NUMERIC
@attribute adventure NUMERIC
@attribute comic NUMERIC
@attribute strip NUMERIC
@attribute created NUMERIC
@attribute lee NUMERIC
@attribute falk NUMERIC
@attribute creator NUMERIC
@attribute mandrake NUMERIC
@attribute magician NUMERIC
@attribute popular NUMERIC
@attribute feature NUMERIC
@attribute adapted NUMERIC
@attribute many NUMERIC
@attribute media NUMERIC
@attribute including NUMERIC
@attribute video NUMERIC
@attribute games NUMERIC
@attribute stars NUMERIC
@attribute costumed NUMERIC
@attribute crimefighter NUMERIC
@attribute operating NUMERIC
@attribute fictional NUMERIC
@attribute african NUMERIC
@attribute country NUMERIC
@attribute bangalla NUMERIC
@attribute introduction NUMERIC
@attribute rollsroyce NUMERIC
@attribute family NUMERIC
@attribute collection NUMERIC
@attribute extended NUMERIC
@attribute wheelbase NUMERIC
@attribute drophead NUMERIC
@attribute coupe NUMERIC
@attribute motor NUMERIC
@attribute cars NUMERIC
@attribute new NUMERIC
@attribute world NUMERIC
@attribute phan·tom NUMERIC
@attribute fan·tom NUMERIC
@attribute something NUMERIC
@attribute apparently NUMERIC
@attribute seen NUMERIC
@attribute heard NUMERIC
@attribute sensed NUMERIC
@attribute having NUMERIC
@attribute reality NUMERIC
@attribute apparition NUMERIC
@attribute definition NUMERIC
@attribute online NUMERIC
@attribute dictionary NUMERIC
@attribute experience NUMERIC
@attribute opera NUMERIC
@attribute las NUMERIC
@attribute vegas NUMERIC
@attribute worlds NUMERIC
@attribute recognized NUMERIC
@attribute musical NUMERIC
@attribute theatre NUMERIC
@attribute masterpiece NUMERIC
@attribute youve NUMERIC
@attribute never NUMERIC
@attribute before NUMERIC
@attribute begins NUMERIC
@attribute terrorizes NUMERIC
@attribute cast NUMERIC
@attribute crew NUMERIC
@attribute french NUMERIC
@attribute house NUMERIC
@attribute tutoring NUMERIC
@attribute chorus NUMERIC
@attribute girl NUMERIC
@attribute finally NUMERIC
@attribute drives NUMERIC
@attribute lead NUMERIC
@attribute soprano NUMERIC
@attribute crazy NUMERIC
@attribute friend NUMERIC
@attribute leave NUMERIC
@attribute sing NUMERIC
@attribute one NUMERIC
@attribute night NUMERIC
@attribute doesnt NUMERIC
@attribute show NUMERIC
@attribute stolen NUMERIC
@attribute comes NUMERIC
@attribute back NUMERIC
@attribute 2004 NUMERIC
@attribute imdb NUMERIC
@attribute browse NUMERIC
@attribute available NUMERIC
@attribute easily NUMERIC
@attribute order NUMERIC
@attribute store NUMERIC
@attribute shipped NUMERIC
@attribute right NUMERIC
@attribute door NUMERIC
@attribute shop NUMERIC
@attribute now NUMERIC
@attribute efx NUMERIC
@attribute casino NUMERIC
@attribute genre NUMERIC
@attribute p NUMERIC
@attribute publisher NUMERIC
@attribute introducing NUMERIC
@attribute lapboard NUMERIC
@attribute innovative NUMERIC
@attribute portable NUMERIC
@attribute wireless NUMERIC
@attribute multimedia NUMERIC
@attribute keyboard NUMERIC
@attribute internet NUMERIC
@attribute tv NUMERIC
@attribute revolution NUMERIC
@attribute entertainment NUMERIC
@attribute 2011 NUMERIC
@attribute home NUMERIC
@attribute noun NUMERIC
@attribute figment NUMERIC
@attribute imagination NUMERIC
@attribute synonyms NUMERIC
@attribute chimera NUMERIC
@attribute daydream NUMERIC
@attribute bogeyman NUMERIC
@attribute bump NUMERIC
@attribute delusion NUMERIC
@attribute antonyms NUMERIC
@attribute thesaurus NUMERIC
@attribute com NUMERIC
@attribute ufo NUMERIC
@attribute flies NUMERIC
@attribute around NUMERIC
@attribute mysterious NUMERIC
@attribute band NUMERIC
@attribute member NUMERIC
@attribute spotted NUMERIC
@attribute various NUMERIC
@attribute tech NUMERIC
@attribute sites NUMERIC
@attribute character NUMERIC
@attribute mär NUMERIC
@attribute fighting NUMERIC
@attribute chess NUMERIC
@attribute pieces NUMERIC
@attribute currently NUMERIC
@attribute strongest NUMERIC
@attribute wiki NUMERIC
@attribute overview NUMERIC
@attribute best NUMERIC
@attribute broadway NUMERIC
@attribute source NUMERIC
@attribute tickets NUMERIC
@attribute information NUMERIC
@attribute photos NUMERIC
@attribute videos NUMERIC
@attribute click NUMERIC
@attribute buy NUMERIC
@attribute today NUMERIC
@attribute walks NUMERIC
@attribute 2013 NUMERIC
@attribute movie NUMERIC
@attribute starring NUMERIC
@attribute ed NUMERIC
@attribute harris NUMERIC
@attribute david NUMERIC
@attribute duchovny NUMERIC
@attribute william NUMERIC
@attribute fichtner NUMERIC
@attribute derek NUMERIC
@attribute magyar NUMERIC
@attribute plays NUMERIC
@attribute captain NUMERIC
@attribute cold NUMERIC
@attribute war NUMERIC
@attribute soviet NUMERIC
@attribute missile NUMERIC
@attribute submarine NUMERIC
@attribute recently NUMERIC
@attribute suffering NUMERIC
@attribute seizures NUMERIC
@attribute alter NUMERIC
@attribute perception NUMERIC
@attribute forced NUMERIC
@attribute wife NUMERIC
@attribute daughter NUMERIC
@attribute rushed NUMERIC
@attribute moviefone NUMERIC
@attribute movies NUMERIC
@attribute times NUMERIC
@attribute cerberus NUMERIC
@attribute unit NUMERIC
@attribute encountered NUMERIC
@attribute mass NUMERIC
@attribute effect NUMERIC
@attribute foes NUMERIC
@attribute allies NUMERIC
@attribute alike NUMERIC
@attribute drei NUMERIC
@attribute deadliest NUMERIC
@attribute killer NUMERIC
@attribute used NUMERIC
@attribute inferno NUMERIC
@attribute truly NUMERIC
@attribute take NUMERIC
@attribute place NUMERIC
@attribute destroy NUMERIC
@attribute ein NUMERIC
@attribute zwei NUMERIC
@attribute fueled NUMERIC
@attribute hatred NUMERIC
@attribute pushed NUMERIC
@attribute scythe NUMERIC
@attribute thats NUMERIC
@attribute intends NUMERIC
@attribute requiem NUMERIC
@attribute youtube NUMERIC
@attribute serving NUMERIC
@attribute fan NUMERIC
@attribute community NUMERIC
@attribute 19th NUMERIC
@attribute century NUMERIC
@attribute ultimate NUMERIC
@attribute site NUMERIC
@attribute fans NUMERIC
@attribute books NUMERIC
@attribute secretly NUMERIC
@attribute classified NUMERIC
@attribute mission NUMERIC
@attribute haunted NUMERIC
@attribute past NUMERIC
@attribute challenged NUMERIC
@attribute rogue NUMERIC
@attribute kgb NUMERIC
@attribute trailers NUMERIC
@attribute itunes NUMERIC
@attribute interactive NUMERIC
@attribute catalogue NUMERIC
@attribute welcome NUMERIC
@attribute fireworks NUMERIC
@attribute catalog NUMERIC
@attribute america’s NUMERIC
@attribute favorite NUMERIC
@attribute section NUMERIC
@attribute create NUMERIC
@attribute shopping NUMERIC
@attribute list NUMERIC
@attribute excellent NUMERIC
@attribute tool NUMERIC
@attribute enhancing NUMERIC
@attribute showroom NUMERIC
@attribute products NUMERIC
@attribute official NUMERIC
@attribute english NUMERIC
@attribute make NUMERIC
@attribute owned NUMERIC
@attribute bmw NUMERIC
@attribute philosophy NUMERIC
@attribute led NUMERIC
@attribute model NUMERIC
@attribute goodwood NUMERIC
@attribute factory NUMERIC
@attribute latest NUMERIC
@attribute news NUMERIC
@attribute newly NUMERIC
@attribute listed NUMERIC
@attribute andrew NUMERIC
@attribute lloyd NUMERIC
@attribute webbers NUMERIC
@attribute dvd NUMERIC
@attribute 2005 NUMERIC
@attribute widescreen NUMERIC
@attribute ebay NUMERIC
@attribute electronics NUMERIC
@attribute fashion NUMERIC
@attribute 329 NUMERIC
@attribute hq NUMERIC
@attribute song NUMERIC
@attribute ioannkapapa NUMERIC
@attribute 576998 NUMERIC
@attribute views NUMERIC
@attribute 4718 NUMERIC
@attribute frost NUMERIC
@attribute interview NUMERIC
@attribute paul NUMERIC
@attribute mccartney NUMERIC
@attribute still NUMERIC
@attribute prancing NUMERIC
@attribute aljazeeraenglish NUMERIC
@attribute 97321 NUMERIC
@attribute 854 NUMERIC
@attribute mozart NUMERIC
@attribute madhammu NUMERIC
@attribute 31722353 NUMERIC
@attribute ′fan·təm NUMERIC
@attribute geology NUMERIC
@attribute bed NUMERIC
@attribute absent NUMERIC
@attribute specific NUMERIC
@attribute stratigraphic NUMERIC
@attribute usually NUMERIC
@attribute present NUMERIC
@attribute characteristic NUMERIC
@attribute position NUMERIC
@attribute sequence NUMERIC
@attribute similar NUMERIC
@attribute geologic NUMERIC
@attribute age NUMERIC
@attribute ready NUMERIC
@attribute fly NUMERIC
@attribute aerial NUMERIC
@attribute filming NUMERIC
@attribute multirotor NUMERIC
@attribute system NUMERIC
@attribute gopro NUMERIC
@attribute mount NUMERIC
@attribute dji NUMERIC
@attribute innovations NUMERIC
@attribute beings NUMERIC
@attribute zone NUMERIC
@attribute wraith NUMERIC
@attribute clark NUMERIC
@attribute discovers NUMERIC
@attribute lionel NUMERIC
@attribute threatened NUMERIC
@attribute smallville NUMERIC
@attribute regiment NUMERIC
@attribute youth NUMERIC
@attribute organization NUMERIC
@attribute dedicated NUMERIC
@attribute development NUMERIC
@attribute selfesteem NUMERIC
@attribute selfreliance NUMERIC
@attribute encourages NUMERIC
@attribute team NUMERIC
@attribute work NUMERIC
@attribute sportsmanship NUMERIC
@attribute civic NUMERIC
@attribute pride NUMERIC
@attribute contributions NUMERIC
@attribute ones NUMERIC
@attribute personal NUMERIC
@attribute group NUMERIC
@attribute effort NUMERIC
@attribute lessons NUMERIC
@attribute learned NUMERIC
@attribute through NUMERIC
@attribute marching NUMERIC
@attribute activity NUMERIC
@attribute june NUMERIC
@attribute 25 NUMERIC
@attribute lance NUMERIC
@attribute henriksen NUMERIC
@attribute insider NUMERIC
@attribute taking NUMERIC
@attribute beyond NUMERIC
@attribute appearing NUMERIC
@attribute story NUMERIC
@attribute mode NUMERIC
@attribute blazblue NUMERIC
@attribute continuum NUMERIC
@attribute shift NUMERIC
@attribute 「blazblue NUMERIC
@attribute wiki」 NUMERIC
@attribute bluepedia NUMERIC
@attribute ranch NUMERIC
@attribute area NUMERIC
@attribute unique NUMERIC
@attribute last NUMERIC
@attribute vestige NUMERIC
@attribute riparian NUMERIC
@attribute habitat NUMERIC
@attribute arizona NUMERIC
@attribute boasts NUMERIC
@attribute long NUMERIC
@attribute history NUMERIC
@attribute human NUMERIC
@attribute occupation NUMERIC
@attribute ways NUMERIC
@attribute remained NUMERIC
@attribute remarkably NUMERIC
@attribute unchanged—still NUMERIC
@attribute remote NUMERIC
@attribute accessible NUMERIC
@attribute foot NUMERIC
@attribute mule NUMERIC
@attribute river NUMERIC
@attribute script NUMERIC
@attribute gives NUMERIC
@attribute billy NUMERIC
@attribute zane NUMERIC
@attribute little NUMERIC
@attribute thus NUMERIC
@attribute friendly NUMERIC
@attribute completely NUMERIC
@attribute onedimensional NUMERIC
@attribute hero NUMERIC
@attribute rotten NUMERIC
@attribute tomatoes NUMERIC
@attribute 1936 NUMERIC
@attribute dwells NUMERIC
@attribute deep NUMERIC
@attribute jungles NUMERIC
@attribute nation NUMERIC
@attribute battled NUMERIC
@attribute pirates NUMERIC
@attribute criminals NUMERIC
@attribute more NUMERIC
@attribute 400 NUMERIC
@attribute years NUMERIC
@attribute vine NUMERIC
@attribute reviews NUMERIC
@attribute termite NUMERIC
@attribute roach NUMERIC
@attribute control NUMERIC
@attribute ask NUMERIC
@attribute pest NUMERIC
@attribute professional NUMERIC
@attribute undetectable NUMERIC
@attribute formulation NUMERIC
@attribute that’s NUMERIC
@attribute designed NUMERIC
@attribute entire NUMERIC
@attribute populations NUMERIC
@attribute low NUMERIC
@attribute doses NUMERIC
@attribute amp NUMERIC
@attribute effectively NUMERIC
@attribute syfy NUMERIC
@attribute superman NUMERIC
@attribute spiderman NUMERIC
@attribute batman NUMERIC
@attribute greatest NUMERIC
@attribute legend NUMERIC
@attribute annals NUMERIC
@attribute 20th NUMERIC
@attribute comicbook NUMERIC
@attribute crime NUMERIC
@attribute christine NUMERIC
@attribute sleep NUMERIC
@attribute sang NUMERIC
@attribute dreams NUMERIC
@attribute came NUMERIC
@attribute voice NUMERIC
@attribute calls NUMERIC
@attribute speaks NUMERIC
@attribute name NUMERIC
@attribute dream NUMERIC
@attribute again NUMERIC
@attribute find NUMERIC
@attribute inside NUMERIC
@attribute mind NUMERIC
@attribute once NUMERIC
@attribute strange NUMERIC
@attribute duet NUMERIC
@attribute power NUMERIC
@attribute over NUMERIC
@attribute grows NUMERIC
@attribute lyrics NUMERIC
@attribute shadow NUMERIC
@attribute we’ve NUMERIC
@attribute made NUMERIC
@attribute it’s NUMERIC
@attribute utterly NUMERIC
@attribute stunning NUMERIC
@attribute headturner NUMERIC
@attribute look NUMERIC
@attribute tell NUMERIC
@attribute blackedout NUMERIC
@attribute 745cc NUMERIC
@attribute vtwin NUMERIC
@attribute engine NUMERIC
@attribute black NUMERIC
@attribute rims NUMERIC
@attribute sport NUMERIC
@attribute honda NUMERIC
@attribute powersports NUMERIC
@attribute topredict {movie,ghost,opera,company,others,mobie}

@DATA

0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, movie
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, ghost
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, opera
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, company
